peer_name,lookup_time,message_size,peer_cycle_time
p10a,13007096.000000,1847469.000000,263912185.000000
p10a,11466195.000000,1847469.000000,237788918.000000
p10a,39606370.000000,1847469.000000,301656442.000000
p10a,36779524.000000,1847469.000000,262497400.000000
p10a,26984474.000000,1847469.000000,257997299.000000
p10a,7899166.000000,1847469.000000,291494360.000000
p10a,13542245.000000,1847469.000000,299830853.000000
p10a,38563283.000000,1847469.000000,314620620.000000
p10a,20609792.000000,1847469.000000,319248873.000000
p10a,44277657.000000,1847469.000000,297683601.000000
p02a,7446366.000000,1847469.000000,285501154.000000
p02a,29279081.000000,1847469.000000,204152860.000000
p02a,7620717.000000,1847469.000000,281359622.000000
p02a,10808602.000000,1847469.000000,287746748.000000
p02a,47339390.000000,1847469.000000,231495211.000000
p02a,9232183.000000,1847469.000000,287062456.000000
p02a,53500598.000000,1847469.000000,206944992.000000
p02a,6029130.000000,1847469.000000,290156008.000000
p02a,1591886.000000,1847469.000000,291634172.000000
p02a,1495803.000000,1847469.000000,297170982.000000
p08a,3054735.000000,1847469.000000,162849501.000000
p08a,5598214.000000,1847469.000000,165710388.000000
p08a,17016344.000000,1847469.000000,164726404.000000
p08a,20480893.000000,1847469.000000,155820276.000000
p08a,3363463.000000,1847469.000000,136283887.000000
p08a,29383675.000000,1847469.000000,146906787.000000
p08a,6330868.000000,1847469.000000,166970026.000000
p08a,6057409.000000,1847469.000000,157358377.000000
p08a,40126300.000000,1847469.000000,131353280.000000
p08a,16288848.000000,1847469.000000,169610103.000000
p06a,19767222.000000,1847469.000000,284047188.000000
p06a,17170084.000000,1847469.000000,263197025.000000
p06a,18626167.000000,1847469.000000,240152089.000000
p06a,16009034.000000,1847469.000000,264542617.000000
p06a,20765880.000000,1847469.000000,268408340.000000
p06a,18370721.000000,1847469.000000,239395344.000000
p06a,7505665.000000,1847469.000000,249386977.000000
p06a,17358046.000000,1847469.000000,281128863.000000
p06a,12349718.000000,1847469.000000,272173037.000000
p06a,18251798.000000,1847469.000000,197668012.000000
p01a,3832773.000000,1847469.000000,333452305.000000
p01a,12372987.000000,1847469.000000,402998834.000000
p01a,13132485.000000,1847469.000000,398047595.000000
p01a,4615608.000000,1847469.000000,388458153.000000
p01a,1631606.000000,1847469.000000,441029070.000000
p04a,45446851.000000,1847469.000000,276844495.000000
p04a,27713322.000000,1847469.000000,257879078.000000
p01a,11819410.000000,1847469.000000,416235585.000000
p01a,3178083.000000,1847469.000000,476301132.000000
p04a,107292357.000000,1847469.000000,318739400.000000
p01a,3502551.000000,1847469.000000,450891086.000000
p04a,8621767.000000,1847469.000000,319055152.000000
p01a,14142968.000000,1847469.000000,432034191.000000
p04a,49681929.000000,1847469.000000,283987920.000000
p01a,10796405.000000,1847469.000000,544374916.000000
p04a,21254810.000000,1847469.000000,354045705.000000
p04a,2054620.000000,1847469.000000,353318193.000000
p04a,45759282.000000,1847469.000000,343239568.000000
p04a,8671905.000000,1847469.000000,366340965.000000
p04a,25283681.000000,1847469.000000,372295611.000000
p05a,2193380.000000,1847469.000000,366337852.000000
p05a,35785680.000000,1847469.000000,311453488.000000
p05a,33056054.000000,1847469.000000,309430382.000000
p05a,15896381.000000,1847469.000000,365513421.000000
p05a,3853581.000000,1847469.000000,302676671.000000
p05a,77763662.000000,1847469.000000,190860374.000000
p05a,16381412.000000,1847469.000000,323774517.000000
p05a,63146237.000000,1847469.000000,257690902.000000
p05a,91739415.000000,1847469.000000,241308361.000000
p03a,29719872.000000,1847469.000000,380534261.000000
p05a,72592263.000000,1847469.000000,363898222.000000
p03a,54934506.000000,1847469.000000,320719720.000000
p03a,77113704.000000,1847469.000000,333731446.000000
p03a,63660478.000000,1847469.000000,180895640.000000
p03a,70768583.000000,1847469.000000,285412336.000000
p03a,89002917.000000,1847469.000000,287491259.000000
p03a,99226900.000000,1847469.000000,364238337.000000
p03a,47906991.000000,1847469.000000,292345309.000000
p03a,33209251.000000,1847469.000000,396022920.000000
p03a,99258418.000000,1847469.000000,254747653.000000
p07a,17845019.000000,1847469.000000,56388965.000000
p07a,19499134.000000,1847469.000000,318962823.000000
p07a,11325547.000000,1847469.000000,315666172.000000
p07a,70051059.000000,1847469.000000,210966433.000000
p07a,30979324.000000,1847469.000000,278783039.000000
p07a,35578408.000000,1847469.000000,319685131.000000
p07a,17370197.000000,1847469.000000,307145311.000000
p07a,11821405.000000,1847469.000000,279155405.000000
p07a,5237880.000000,1847469.000000,239064276.000000
p09a,24706862.000000,1847469.000000,288502943.000000
p09a,37312826.000000,1847469.000000,212783802.000000
p09a,29200773.000000,1847469.000000,194455293.000000
p09a,18540765.000000,1847469.000000,208475688.000000
p09a,37046859.000000,1847469.000000,220117133.000000
p09a,22318282.000000,1847469.000000,286583616.000000
p09a,10786725.000000,1847469.000000,221017083.000000
p09a,29946639.000000,1847469.000000,191217604.000000
p09a,17766722.000000,1847469.000000,174424994.000000
p07a,5732645.000000,1847469.000000,41493557.000000
p09a,21908358.000000,1847469.000000,203505009.000000
