peer_name,lookup_time,message_size,peer_cycle_time
p10a,88852022.000000,60191.000000,81703727.000000
p10a,124685955.000000,60191.000000,43962607.000000
p10a,100486750.000000,60191.000000,44772448.000000
p10a,36799571.000000,60191.000000,139402673.000000
p10a,14461448.000000,60191.000000,156448980.000000
p10a,50623267.000000,60191.000000,127071121.000000
p10a,28293242.000000,60191.000000,153019280.000000
p10a,97536735.000000,60191.000000,51278460.000000
p10a,110919589.000000,60191.000000,74037382.000000
p10a,80396642.000000,60191.000000,86586660.000000
p04a,47213327.000000,60191.000000,129900122.000000
p04a,19447901.000000,60191.000000,181934267.000000
p04a,42344004.000000,60191.000000,145768795.000000
p04a,87365613.000000,60191.000000,88433179.000000
p04a,50787732.000000,60191.000000,140308662.000000
p04a,23261739.000000,60191.000000,176611105.000000
p04a,15020974.000000,60191.000000,191807336.000000
p04a,76948006.000000,60191.000000,43272205.000000
p04a,16365729.000000,60191.000000,188239749.000000
p04a,75552294.000000,60191.000000,107178842.000000
p08a,5884460.000000,60191.000000,97463186.000000
p08a,68559309.000000,60191.000000,27692076.000000
p08a,20550392.000000,60191.000000,96890737.000000
p08a,18181606.000000,60191.000000,78624431.000000
p08a,14564033.000000,60191.000000,93803364.000000
p08a,4614284.000000,60191.000000,106886266.000000
p08a,10408223.000000,60191.000000,96810018.000000
p08a,9139143.000000,60191.000000,104667654.000000
p08a,68643770.000000,60191.000000,27119671.000000
p08a,8625852.000000,60191.000000,99931635.000000
p06a,47204672.000000,60191.000000,73748966.000000
p06a,46344288.000000,60191.000000,100317811.000000
p06a,79661671.000000,60191.000000,66350162.000000
p06a,47343756.000000,60191.000000,121675484.000000
p06a,34456224.000000,60191.000000,56107244.000000
p06a,45866549.000000,60191.000000,120758889.000000
p06a,43585293.000000,60191.000000,52744226.000000
p06a,38761013.000000,60191.000000,68382217.000000
p06a,45548525.000000,60191.000000,91685487.000000
p06a,34267513.000000,60191.000000,76371173.000000
p07a,37599668.000000,60191.000000,168360874.000000
p07a,21675728.000000,60191.000000,178775363.000000
p07a,20014200.000000,60191.000000,175112329.000000
p07a,38973259.000000,60191.000000,159972060.000000
p07a,111489109.000000,60191.000000,53878556.000000
p07a,21002830.000000,60191.000000,126861782.000000
p07a,18075051.000000,60191.000000,174562715.000000
p07a,133767263.000000,60191.000000,53677050.000000
p07a,102121616.000000,60191.000000,39494300.000000
p07a,36838201.000000,60191.000000,124402751.000000
p01a,61462883.000000,60191.000000,162329182.000000
p03a,71909363.000000,60191.000000,172730780.000000
p03a,78615008.000000,60191.000000,173748143.000000
p03a,31321028.000000,60191.000000,149260034.000000
p03a,28871236.000000,60191.000000,99806926.000000
p03a,75949516.000000,60191.000000,163237143.000000
p03a,258624985.000000,60191.000000,3413508.000000
p01a,114856915.000000,60191.000000,108341212.000000
p03a,29554748.000000,60191.000000,133746751.000000
p03a,124557215.000000,60191.000000,128160943.000000
p03a,27714481.000000,60191.000000,79195914.000000
p01a,50619110.000000,60191.000000,181450846.000000
p02a,93472248.000000,60191.000000,84887393.000000
p02a,99298085.000000,60191.000000,110425634.000000
p01a,124429673.000000,60191.000000,136246968.000000
p01a,43315315.000000,60191.000000,216091581.000000
p01a,109175458.000000,60191.000000,95257165.000000
p01a,121522332.000000,60191.000000,136568107.000000
p01a,40355310.000000,60191.000000,214687235.000000
p03a,25826154.000000,60191.000000,214016810.000000
p01a,38911502.000000,60191.000000,183475513.000000
p01a,63438741.000000,60191.000000,140222314.000000
p02a,89589961.000000,60191.000000,87380836.000000
p02a,99009663.000000,60191.000000,69106372.000000
p02a,91722354.000000,60191.000000,94818271.000000
p02a,136086623.000000,60191.000000,86249569.000000
p02a,90913203.000000,60191.000000,91225612.000000
p02a,159084852.000000,60191.000000,65674365.000000
p02a,134770780.000000,60191.000000,88334288.000000
p02a,96137191.000000,60191.000000,124505642.000000
p09a,83492919.000000,60191.000000,121868159.000000
p09a,143533175.000000,60191.000000,60299973.000000
p09a,131420635.000000,60191.000000,71471444.000000
p09a,86649958.000000,60191.000000,105723630.000000
p09a,97010947.000000,60191.000000,92550717.000000
p09a,82976532.000000,60191.000000,74563278.000000
p09a,86205327.000000,60191.000000,87218470.000000
p09a,166160971.000000,60191.000000,39111692.000000
p09a,111327729.000000,60191.000000,85631343.000000
p09a,80118457.000000,60191.000000,131327905.000000
p05a,174632407.000000,60191.000000,14041904.000000
p05a,114018147.000000,60191.000000,38812861.000000
p05a,128228122.000000,60191.000000,65229381.000000
p05a,115618996.000000,60191.000000,39862137.000000
p05a,137107402.000000,60191.000000,53607032.000000
p05a,127855645.000000,60191.000000,23495238.000000
p05a,127375008.000000,60191.000000,68591253.000000
p05a,127673923.000000,60191.000000,69741434.000000
p05a,139036037.000000,60191.000000,18031028.000000
p05a,117425234.000000,60191.000000,21113725.000000
