peer_name,lookup_time,message_size,peer_cycle_time
p09a,13963531.000000,276091.000000,181765293.000000
p09a,34892102.000000,276091.000000,173214841.000000
p09a,85239125.000000,276091.000000,134178320.000000
p09a,3163980.000000,276091.000000,195473304.000000
p09a,7212480.000000,276091.000000,195843123.000000
p09a,5332716.000000,276091.000000,194631044.000000
p09a,52889928.000000,276091.000000,169345934.000000
p09a,3573153.000000,276091.000000,198394782.000000
p09a,24632794.000000,276091.000000,165581453.000000
p09a,12755449.000000,276091.000000,114566904.000000
p05a,38821095.000000,276091.000000,151425842.000000
p05a,54612554.000000,276091.000000,132184560.000000
p05a,86069351.000000,276091.000000,113092272.000000
p05a,12693747.000000,276091.000000,147532741.000000
p05a,35643712.000000,276091.000000,159310896.000000
p05a,105513725.000000,276091.000000,77191746.000000
p05a,56104007.000000,276091.000000,142963824.000000
p05a,29584261.000000,276091.000000,162358692.000000
p05a,14088405.000000,276091.000000,170134061.000000
p05a,55060515.000000,276091.000000,146426840.000000
p10a,6490378.000000,276091.000000,99747464.000000
p10a,12383487.000000,276091.000000,101935943.000000
p10a,3998785.000000,276091.000000,105262579.000000
p10a,18827005.000000,276091.000000,102087999.000000
p10a,11323177.000000,276091.000000,102702308.000000
p10a,6908531.000000,276091.000000,102475292.000000
p10a,17821867.000000,276091.000000,53530104.000000
p10a,12916322.000000,276091.000000,103618648.000000
p10a,16414873.000000,276091.000000,112303397.000000
p10a,5788054.000000,276091.000000,110008434.000000
p02a,10678873.000000,276091.000000,119151862.000000
p02a,8769148.000000,276091.000000,119916917.000000
p02a,10619894.000000,276091.000000,123962693.000000
p02a,4566485.000000,276091.000000,134001348.000000
p02a,13192457.000000,276091.000000,128043496.000000
p02a,2844092.000000,276091.000000,120299058.000000
p02a,1940371.000000,276091.000000,124083907.000000
p02a,8182373.000000,276091.000000,123150055.000000
p02a,10516519.000000,276091.000000,125716972.000000
p02a,13661025.000000,276091.000000,120546336.000000
p06a,13164827.000000,276091.000000,150247908.000000
p06a,60653377.000000,276091.000000,127125774.000000
p06a,25748669.000000,276091.000000,157250633.000000
p06a,24083811.000000,276091.000000,164392957.000000
p06a,11238969.000000,276091.000000,167769891.000000
p06a,23396619.000000,276091.000000,160608061.000000
p06a,57948802.000000,276091.000000,129269028.000000
p06a,22026053.000000,276091.000000,163130460.000000
p06a,27831810.000000,276091.000000,162238323.000000
p06a,13357613.000000,276091.000000,153492615.000000
p07a,20735920.000000,276091.000000,90089399.000000
p07a,22627254.000000,276091.000000,78931613.000000
p07a,19734894.000000,276091.000000,90081848.000000
p07a,26339169.000000,276091.000000,84532125.000000
p07a,22193479.000000,276091.000000,74574075.000000
p07a,22942149.000000,276091.000000,74557156.000000
p07a,28068732.000000,276091.000000,81607639.000000
p07a,26398850.000000,276091.000000,67369915.000000
p07a,32555783.000000,276091.000000,93786078.000000
p07a,24003406.000000,276091.000000,83147335.000000
p04a,3299414.000000,276091.000000,32314265.000000
p04a,1180746.000000,276091.000000,67803562.000000
p04a,2651731.000000,276091.000000,53461728.000000
p04a,1161132.000000,276091.000000,73176334.000000
p04a,4243977.000000,276091.000000,66952515.000000
p04a,1293368.000000,276091.000000,75639982.000000
p04a,914870.000000,276091.000000,74568824.000000
p04a,1699970.000000,276091.000000,67560531.000000
p04a,5085334.000000,276091.000000,64484514.000000
p04a,7479991.000000,276091.000000,70242591.000000
p01a,5160598.000000,276091.000000,70912040.000000
p01a,6173150.000000,276091.000000,77722438.000000
p01a,15426393.000000,276091.000000,77943212.000000
p01a,5783895.000000,276091.000000,80309405.000000
p01a,9644808.000000,276091.000000,79504612.000000
p01a,11737895.000000,276091.000000,79469835.000000
p01a,2184796.000000,276091.000000,82718856.000000
p01a,10188227.000000,276091.000000,57458307.000000
p01a,3285772.000000,276091.000000,76879082.000000
p01a,5429716.000000,276091.000000,75189701.000000
p08a,9679063.000000,276091.000000,104762901.000000
p08a,11326338.000000,276091.000000,104206275.000000
p08a,13916124.000000,276091.000000,99281662.000000
p08a,12591255.000000,276091.000000,110937159.000000
p08a,16329094.000000,276091.000000,103750844.000000
p08a,12607572.000000,276091.000000,81522735.000000
p08a,9790799.000000,276091.000000,108000090.000000
p08a,11314239.000000,276091.000000,113397354.000000
p08a,14454421.000000,276091.000000,111093222.000000
p08a,6953511.000000,276091.000000,110706506.000000
p03a,30420069.000000,276091.000000,82132385.000000
p03a,32215184.000000,276091.000000,86468025.000000
p03a,26049594.000000,276091.000000,55225395.000000
p03a,24500280.000000,276091.000000,86286424.000000
p03a,32204301.000000,276091.000000,81787521.000000
p03a,25652977.000000,276091.000000,84488160.000000
p03a,26965464.000000,276091.000000,93512419.000000
p03a,27163626.000000,276091.000000,85839127.000000
p03a,14403275.000000,276091.000000,71891781.000000
p03a,29106035.000000,276091.000000,89960735.000000
